INFO 2019-09-03 08:24:34,607 basehttp 124 "GET / HTTP/1.1" 200 1716
WARNING 2019-09-05 08:56:58,866 base 152 Not Found: /carts/simple/
WARNING 2019-09-05 08:56:58,868 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3539
INFO 2019-09-05 08:57:00,375 basehttp 124 "GET /info/ HTTP/1.1" 200 6155
WARNING 2019-09-05 08:57:00,437 base 152 Not Found: /browse_histories/
WARNING 2019-09-05 08:57:00,439 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3551
INFO 2019-09-05 09:00:30,416 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-05 09:00:30,539 base 152 Not Found: /carts/simple/
WARNING 2019-09-05 09:00:30,546 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3539
INFO 2019-09-05 09:00:31,987 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-05 09:00:32,034 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-05 09:00:45,019 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-05 09:00:45,148 base 152 Not Found: /carts/simple/
WARNING 2019-09-05 09:00:45,150 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3539
INFO 2019-09-05 09:01:30,651 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-06 03:06:55,217 basehttp 124 "POST /login/ HTTP/1.1" 302 0
INFO 2019-09-06 03:06:55,232 basehttp 124 "GET / HTTP/1.1" 200 20155
INFO 2019-09-06 03:06:55,244 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,247 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,247 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,250 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,251 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,253 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,255 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,255 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,261 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,262 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,266 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,266 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,283 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,284 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,284 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,286 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,290 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,291 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,297 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,297 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,300 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,300 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,303 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,306 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,307 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:55,308 basehttp 124 "GET /static/images/icons.png HTTP/1.1" 304 0
WARNING 2019-09-06 03:06:55,408 base 152 Not Found: /carts/simple/
WARNING 2019-09-06 03:06:55,408 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3539
WARNING 2019-09-06 03:06:55,441 base 152 Not Found: /favicon.ico
WARNING 2019-09-06 03:06:55,441 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 3533
INFO 2019-09-06 03:06:56,640 basehttp 124 "GET /info/ HTTP/1.1" 200 6155
INFO 2019-09-06 03:06:56,649 basehttp 124 "GET /static/js/user_center_info.js HTTP/1.1" 304 0
INFO 2019-09-06 03:06:56,655 basehttp 124 "GET /static/images/left_bg.jpg HTTP/1.1" 304 0
INFO 2019-09-06 03:06:56,655 basehttp 124 "GET /static/images/shop_cart.png HTTP/1.1" 304 0
WARNING 2019-09-06 03:06:56,709 base 152 Not Found: /browse_histories/
WARNING 2019-09-06 03:06:56,710 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3551
INFO 2019-09-07 00:06:58,065 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 00:06:58,079 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 00:06:58,102 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,103 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,105 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,105 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,107 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,109 basehttp 124 "GET /static/images/logo02.png HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,110 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,115 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,120 basehttp 124 "GET /static/images/login_banner.png HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,122 basehttp 124 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2019-09-07 00:06:58,122 basehttp 124 "GET /static/images/QQ-weixin.png HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,092 basehttp 124 "POST /login/ HTTP/1.1" 302 0
INFO 2019-09-07 00:07:03,100 basehttp 124 "GET / HTTP/1.1" 200 20155
INFO 2019-09-07 00:07:03,111 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,112 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,113 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,117 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,118 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,133 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,134 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,136 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,138 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,139 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,140 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,144 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,144 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,146 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,148 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,148 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,149 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,152 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
INFO 2019-09-07 00:07:03,157 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
WARNING 2019-09-07 00:07:03,211 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 00:07:03,212 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3539
INFO 2019-09-07 01:34:14,290 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 01:34:14,293 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
WARNING 2019-09-07 01:42:56,755 base 152 Not Found: /qq/authorization/
WARNING 2019-09-07 01:42:56,756 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 404 3558
INFO 2019-09-07 02:28:51,476 basehttp 124 "GET /login/?next=/info/ HTTP/1.1" 200 3430
INFO 2019-09-07 02:44:20,159 basehttp 124 "GET /login/?next=/info/ HTTP/1.1" 200 3430
INFO 2019-09-07 02:44:20,441 basehttp 124 "GET /login/?next=/info/ HTTP/1.1" 200 3430
INFO 2019-09-07 02:44:21,939 basehttp 124 "GET /qq/authorization/?next=/info/ HTTP/1.1" 200 207
INFO 2019-09-07 02:45:20,045 basehttp 124 "GET /qq/authorization/?next=/info/ HTTP/1.1" 200 207
INFO 2019-09-07 02:45:21,857 basehttp 124 "GET /qq/authorization/?next=/info/ HTTP/1.1" 200 207
ERROR 2019-09-07 02:46:27,107 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-09-07 02:46:27,309 basehttp 124 "GET /oauth_callback?code=A3A99F979ACD34D81AF058C1C536FC43&state=%2Finfo%2F HTTP/1.1" 400 67541
ERROR 2019-09-07 02:46:27,590 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-09-07 02:46:27,798 basehttp 124 "GET /favicon.ico HTTP/1.1" 400 66118
INFO 2019-09-07 02:49:29,569 basehttp 124 "GET /qq/authorization/?next=/info/ HTTP/1.1" 200 207
INFO 2019-09-07 02:52:19,569 basehttp 124 "GET /qq/authorization/?next=/info/ HTTP/1.1" 200 207
ERROR 2019-09-07 02:52:21,321 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-09-07 02:52:21,517 basehttp 124 "GET /oauth_callback?code=189B32411ACC8EA7CA6406662335CB99&state=%2Finfo%2F HTTP/1.1" 400 67541
ERROR 2019-09-07 02:52:21,830 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-09-07 02:52:22,042 basehttp 124 "GET /favicon.ico HTTP/1.1" 400 66118
WARNING 2019-09-07 02:54:34,130 base 152 Not Found: /oauth_callback
WARNING 2019-09-07 02:54:34,139 basehttp 124 "GET /oauth_callback?code=189B32411ACC8EA7CA6406662335CB99&state=%2Finfo%2F HTTP/1.1" 404 3774
WARNING 2019-09-07 02:54:34,197 base 152 Not Found: /favicon.ico
WARNING 2019-09-07 02:54:34,199 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 3706
WARNING 2019-09-07 03:07:59,911 base 152 Not Found: /oauth_callback
WARNING 2019-09-07 03:07:59,914 basehttp 124 "GET /oauth_callback?code=4AC031CDF2A113D7ED2DE876140E658D&state=%2Finfo%2F HTTP/1.1" 404 3774
WARNING 2019-09-07 03:11:25,170 base 152 Not Found: /oauth_callback
WARNING 2019-09-07 03:11:25,177 basehttp 124 "GET /oauth_callback?code=4AC031CDF2A113D7ED2DE876140E658D&state=%2Finfo%2F HTTP/1.1" 404 3774
WARNING 2019-09-07 03:11:29,122 basehttp 124 "GET /static/js/axios.min.map HTTP/1.1" 404 1661
INFO 2019-09-07 03:11:37,951 basehttp 124 "GET / HTTP/1.1" 200 20155
INFO 2019-09-07 03:11:38,064 basehttp 124 "GET /static/js/host.js HTTP/1.1" 200 123
INFO 2019-09-07 03:11:38,069 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 39722
INFO 2019-09-07 03:11:38,072 basehttp 124 "GET /static/js/index.js HTTP/1.1" 200 1388
INFO 2019-09-07 03:11:38,078 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 200 107973
WARNING 2019-09-07 03:11:38,173 basehttp 124 "GET /static/js/axios.min.map HTTP/1.1" 404 1667
WARNING 2019-09-07 03:11:38,401 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 03:11:38,404 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3712
INFO 2019-09-07 03:13:54,729 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 03:13:54,763 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 03:13:56,362 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
WARNING 2019-09-07 03:13:58,374 base 152 Not Found: /oauth_callback
WARNING 2019-09-07 03:13:58,376 basehttp 124 "GET /oauth_callback?code=301C64A508D5AF2399B0A99E8644048D&state=%2F HTTP/1.1" 404 3767
INFO 2019-09-07 03:29:32,103 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 03:30:45,108 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 03:30:45,137 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 03:30:47,612 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
ERROR 2019-09-07 03:30:54,033 exception 135 Internal Server Error: /oauth_callback
Traceback (most recent call last):
  File "/Users/chao/.virtualenvs/meiduo_new/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/Users/chao/.virtualenvs/meiduo_new/lib/python3.6/site-packages/django/core/handlers/base.py", line 198, in _get_response
    "returned None instead." % (callback.__module__, view_name)
ValueError: The view oauth.views.QQAuthView didn't return an HttpResponse object. It returned None instead.
ERROR 2019-09-07 03:30:54,706 basehttp 124 "GET /oauth_callback?code=91E0824388D4565B647F48C9D2FADBB4&state=%2F HTTP/1.1" 500 60888
INFO 2019-09-07 03:47:32,814 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 03:47:34,988 basehttp 124 "GET /oauth_callback?code=E5F3557BA8F2377D5D3484E6A07BD537&state=%2F HTTP/1.1" 200 4473
INFO 2019-09-07 03:47:35,068 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 03:47:35,075 basehttp 124 "GET /static/js/oauth_callback.js HTTP/1.1" 200 5112
INFO 2019-09-07 03:47:35,212 basehttp 124 "GET /image_codes/3bb493a3-b846-43f9-b329-9986425bed71/ HTTP/1.1" 200 3801
INFO 2019-09-07 03:52:24,587 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 03:52:26,612 basehttp 124 "GET /oauth_callback?code=EC50CADB3A30C17769DBEBC90C3A74E9&state=%2F HTTP/1.1" 200 4513
INFO 2019-09-07 03:52:26,702 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 03:52:26,868 basehttp 124 "GET /image_codes/0d739899-e919-4d59-8d61-2b2ea6c00268/ HTTP/1.1" 200 3200
INFO 2019-09-07 06:33:25,095 basehttp 124 "GET / HTTP/1.1" 200 20155
INFO 2019-09-07 06:33:25,113 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 06:33:25,122 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 200 1822
WARNING 2019-09-07 06:33:25,246 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 06:33:25,249 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 06:33:26,599 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 06:33:27,840 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 06:34:14,672 basehttp 124 "GET /oauth_callback?code=6D663CC7266217810F5E30CC8D82E9A1&state=%2F HTTP/1.1" 200 4513
INFO 2019-09-07 06:34:14,797 basehttp 124 "GET /image_codes/73c7aa31-00ee-4677-b7b2-3e5bdc98117a/ HTTP/1.1" 200 3279
INFO 2019-09-07 06:56:15,433 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 06:56:17,503 basehttp 124 "GET /oauth_callback?code=E412025D6DCE1C0EA099433DDB4C9CF0&state=%2F HTTP/1.1" 200 4877
INFO 2019-09-07 06:56:17,593 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 06:56:17,745 basehttp 124 "GET /image_codes/8067bd1a-ef73-4d48-b186-1a471fd86dbe/ HTTP/1.1" 200 3490
INFO 2019-09-07 06:59:43,607 views 73 639388
INFO 2019-09-07 06:59:43,667 basehttp 124 "GET /sms_codes/15312345678/?image_code=rkbn&uuid=8067bd1a-ef73-4d48-b186-1a471fd86dbe HTTP/1.1" 200 29
INFO 2019-09-07 07:51:43,035 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 07:51:45,295 basehttp 124 "GET /oauth_callback?code=C4EA5C52486AE6255FB0949ABB211B62&state=%2F HTTP/1.1" 200 4877
INFO 2019-09-07 07:51:45,371 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-07 07:51:45,507 basehttp 124 "GET /image_codes/8b519495-a300-4b67-80b2-0388bdfad260/ HTTP/1.1" 200 3085
INFO 2019-09-07 07:52:27,020 basehttp 124 "GET /image_codes/8f5dbd49-d573-4577-a56e-f7dfc2efe696/ HTTP/1.1" 200 2750
INFO 2019-09-07 07:52:40,533 views 73 265844
INFO 2019-09-07 07:52:40,675 basehttp 124 "GET /sms_codes/15312345678/?image_code=vjjl&uuid=8f5dbd49-d573-4577-a56e-f7dfc2efe696 HTTP/1.1" 200 29
INFO 2019-09-07 07:54:31,565 basehttp 124 "POST /oauth_callback?code=C4EA5C52486AE6255FB0949ABB211B62&state=%2F HTTP/1.1" 302 0
INFO 2019-09-07 07:54:31,624 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-07 07:54:31,731 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 07:54:31,740 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 07:55:03,421 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 07:55:03,528 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 07:55:05,061 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 07:55:35,217 basehttp 124 "GET /oauth_callback?code=3B94C9F27EB3D6D17B76A03DCB4F8117&state=%2F HTTP/1.1" 302 0
INFO 2019-09-07 07:55:35,234 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-07 07:55:35,497 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 07:55:35,500 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 07:55:58,915 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 07:55:58,938 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 07:56:00,830 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 07:56:16,221 basehttp 124 "GET /oauth_callback?code=A523B54FA2ECBB2BDD66DE0F298A70D1&state=%2F HTTP/1.1" 200 4877
INFO 2019-09-07 07:56:16,441 basehttp 124 "GET /image_codes/eb1b587e-4db2-4f7c-b07a-2401dc348e68/ HTTP/1.1" 200 3383
INFO 2019-09-07 07:56:31,454 views 73 668229
INFO 2019-09-07 07:56:31,468 basehttp 124 "GET /sms_codes/15312345633/?image_code=actk&uuid=eb1b587e-4db2-4f7c-b07a-2401dc348e68 HTTP/1.1" 200 29
INFO 2019-09-07 07:57:20,904 basehttp 124 "POST /oauth_callback?code=A523B54FA2ECBB2BDD66DE0F298A70D1&state=%2F HTTP/1.1" 302 0
INFO 2019-09-07 07:57:20,923 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-07 07:57:21,063 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 07:57:21,066 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 07:57:48,638 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 07:57:48,665 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 07:57:49,968 basehttp 124 "GET /qq/authorization/?next=/ HTTP/1.1" 200 200
INFO 2019-09-07 07:57:58,344 basehttp 124 "GET /oauth_callback?code=169948D5F7CC5EB6601BC7523BD6B2B1&state=%2F HTTP/1.1" 302 0
INFO 2019-09-07 07:57:58,356 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-07 07:57:58,556 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 07:57:58,558 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 08:14:56,008 basehttp 124 "GET /info/ HTTP/1.1" 200 6156
INFO 2019-09-07 08:14:56,049 basehttp 124 "GET /static/images/left_bg.jpg HTTP/1.1" 200 1367
WARNING 2019-09-07 08:14:56,131 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 08:14:56,133 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3888
INFO 2019-09-07 08:15:13,593 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-07 08:15:13,621 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-07 08:15:19,837 basehttp 124 "POST /login/ HTTP/1.1" 302 0
INFO 2019-09-07 08:15:19,849 basehttp 124 "GET / HTTP/1.1" 200 20155
WARNING 2019-09-07 08:15:19,987 base 152 Not Found: /carts/simple/
WARNING 2019-09-07 08:15:19,990 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3876
INFO 2019-09-07 08:15:21,085 basehttp 124 "GET /info/ HTTP/1.1" 200 6155
WARNING 2019-09-07 08:15:21,184 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 08:15:21,186 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3888
INFO 2019-09-07 08:39:06,651 basehttp 124 "GET /info/ HTTP/1.1" 200 6177
INFO 2019-09-07 08:39:06,667 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
WARNING 2019-09-07 08:39:06,774 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 08:39:06,776 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3888
WARNING 2019-09-07 08:39:53,117 base 152 Not Found: /emails/
WARNING 2019-09-07 08:39:53,119 basehttp 124 "PUT /emails/ HTTP/1.1" 404 3858
INFO 2019-09-07 08:48:41,512 basehttp 124 "GET /info/ HTTP/1.1" 200 6089
WARNING 2019-09-07 08:48:41,599 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 08:48:41,604 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3888
INFO 2019-09-07 09:00:59,893 basehttp 124 "GET /info/ HTTP/1.1" 200 6089
WARNING 2019-09-07 09:00:59,964 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 09:00:59,969 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-07 09:01:07,435 basehttp 124 "PUT /emails/ HTTP/1.1" 200 63
INFO 2019-09-07 09:01:10,441 basehttp 124 "GET /info/ HTTP/1.1" 200 6111
WARNING 2019-09-07 09:01:10,505 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 09:01:10,507 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-07 09:01:10,878 basehttp 124 "GET /info/ HTTP/1.1" 200 6111
WARNING 2019-09-07 09:01:10,927 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 09:01:10,929 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-07 09:01:37,342 basehttp 124 "GET /info/ HTTP/1.1" 200 6089
WARNING 2019-09-07 09:01:37,407 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 09:01:37,409 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-07 09:01:47,156 basehttp 124 "PUT /emails/ HTTP/1.1" 200 63
INFO 2019-09-07 09:02:00,137 basehttp 124 "GET /info/ HTTP/1.1" 200 6111
WARNING 2019-09-07 09:02:00,189 base 152 Not Found: /browse_histories/
WARNING 2019-09-07 09:02:00,191 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-08 00:14:25,059 basehttp 124 "GET /info/ HTTP/1.1" 200 6111
INFO 2019-09-08 00:14:25,132 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-09-08 00:14:25,134 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-09-08 00:14:25,134 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2019-09-08 00:14:25,136 basehttp 124 "GET /static/js/common.js HTTP/1.1" 200 891
WARNING 2019-09-08 00:14:25,223 base 152 Not Found: /browse_histories/
WARNING 2019-09-08 00:14:25,223 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-08 00:14:26,129 basehttp 124 "GET /info/ HTTP/1.1" 200 6111
WARNING 2019-09-08 00:14:26,175 base 152 Not Found: /browse_histories/
WARNING 2019-09-08 00:14:26,176 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4045
INFO 2019-09-08 00:14:27,554 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-09-08 00:14:27,563 basehttp 124 "GET /login/ HTTP/1.1" 200 3430
INFO 2019-09-08 00:14:34,550 basehttp 124 "POST /login/ HTTP/1.1" 302 0
INFO 2019-09-08 00:14:34,559 basehttp 124 "GET / HTTP/1.1" 200 20155
INFO 2019-09-08 00:14:34,572 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 200 97163
INFO 2019-09-08 00:14:34,577 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-09-08 00:14:34,578 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-09-08 00:14:34,601 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
WARNING 2019-09-08 00:14:34,674 base 152 Not Found: /carts/simple/
WARNING 2019-09-08 00:14:34,674 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 4033
